pattern_transaction_occurrence_id,aml_pattern_id,transaction_id,pattern_transaction_sequence
PATTERN_TXN_2388,AML_PATTERN_0274,TXN_03970862,6
PATTERN_TXN_2389,AML_PATTERN_0274,TXN_03970864,7
PATTERN_TXN_2390,AML_PATTERN_0274,TXN_03970866,8
PATTERN_TXN_2391,AML_PATTERN_0274,TXN_03970867,9
PATTERN_TXN_2392,AML_PATTERN_0274,TXN_03970869,10
PATTERN_TXN_2393,AML_PATTERN_0275,TXN_03990432,1
PATTERN_TXN_2394,AML_PATTERN_0276,TXN_04010242,1
PATTERN_TXN_2395,AML_PATTERN_0276,TXN_04010243,2
PATTERN_TXN_2396,AML_PATTERN_0277,TXN_04029571,1
PATTERN_TXN_2397,AML_PATTERN_0277,TXN_04029572,2
PATTERN_TXN_2398,AML_PATTERN_0277,TXN_04029573,3
PATTERN_TXN_2399,AML_PATTERN_0278,TXN_04043821,1
PATTERN_TXN_2400,AML_PATTERN_0278,TXN_04043822,2
PATTERN_TXN_2401,AML_PATTERN_0278,TXN_04043823,3
PATTERN_TXN_2402,AML_PATTERN_0278,TXN_04043824,4
PATTERN_TXN_2403,AML_PATTERN_0278,TXN_04043826,5
PATTERN_TXN_2404,AML_PATTERN_0278,TXN_04043827,6
PATTERN_TXN_2405,AML_PATTERN_0278,TXN_04043829,7
PATTERN_TXN_2406,AML_PATTERN_0278,TXN_04043830,8
PATTERN_TXN_2407,AML_PATTERN_0278,TXN_04043831,9
PATTERN_TXN_2408,AML_PATTERN_0279,TXN_04049283,1
PATTERN_TXN_2409,AML_PATTERN_0280,TXN_04059214,1
PATTERN_TXN_2410,AML_PATTERN_0281,TXN_04059232,1
PATTERN_TXN_2411,AML_PATTERN_0281,TXN_04059234,2
PATTERN_TXN_2412,AML_PATTERN_0281,TXN_04059236,3
PATTERN_TXN_2413,AML_PATTERN_0281,TXN_04059238,4
PATTERN_TXN_2414,AML_PATTERN_0281,TXN_04059239,5
PATTERN_TXN_2415,AML_PATTERN_0281,TXN_04059240,6
PATTERN_TXN_2416,AML_PATTERN_0281,TXN_04059242,7
PATTERN_TXN_2417,AML_PATTERN_0281,TXN_04059244,8
PATTERN_TXN_2418,AML_PATTERN_0281,TXN_04059246,9
PATTERN_TXN_2419,AML_PATTERN_0282,TXN_04088404,1
PATTERN_TXN_2420,AML_PATTERN_0282,TXN_04088406,2
PATTERN_TXN_2421,AML_PATTERN_0282,TXN_04088408,3
PATTERN_TXN_2422,AML_PATTERN_0282,TXN_04088410,4
PATTERN_TXN_2423,AML_PATTERN_0282,TXN_04088413,5
PATTERN_TXN_2424,AML_PATTERN_0282,TXN_04088414,6
PATTERN_TXN_2425,AML_PATTERN_0282,TXN_04088416,7
PATTERN_TXN_2426,AML_PATTERN_0282,TXN_04088419,8
PATTERN_TXN_2427,AML_PATTERN_0283,TXN_04102733,1
PATTERN_TXN_2428,AML_PATTERN_0283,TXN_04102734,2
PATTERN_TXN_2429,AML_PATTERN_0283,TXN_04102736,3
PATTERN_TXN_2430,AML_PATTERN_0283,TXN_04102738,4
PATTERN_TXN_2431,AML_PATTERN_0283,TXN_04102739,5
PATTERN_TXN_2432,AML_PATTERN_0283,TXN_04102740,6
PATTERN_TXN_2433,AML_PATTERN_0283,TXN_04102741,7
PATTERN_TXN_2434,AML_PATTERN_0284,TXN_04117755,1
PATTERN_TXN_2435,AML_PATTERN_0284,TXN_04117757,2
PATTERN_TXN_2436,AML_PATTERN_0284,TXN_04117758,3
PATTERN_TXN_2437,AML_PATTERN_0284,TXN_04117759,4
PATTERN_TXN_2438,AML_PATTERN_0284,TXN_04117760,5
PATTERN_TXN_2439,AML_PATTERN_0284,TXN_04117763,6
PATTERN_TXN_2440,AML_PATTERN_0284,TXN_04117765,7
PATTERN_TXN_2441,AML_PATTERN_0284,TXN_04117767,8
PATTERN_TXN_2442,AML_PATTERN_0284,TXN_04117769,9
PATTERN_TXN_2443,AML_PATTERN_0284,TXN_04117771,10
PATTERN_TXN_2444,AML_PATTERN_0284,TXN_04117773,11
PATTERN_TXN_2445,AML_PATTERN_0284,TXN_04117774,12
PATTERN_TXN_2446,AML_PATTERN_0284,TXN_04117776,13
PATTERN_TXN_2447,AML_PATTERN_0284,TXN_04117777,14
PATTERN_TXN_2448,AML_PATTERN_0285,TXN_04127852,1
PATTERN_TXN_2449,AML_PATTERN_0285,TXN_04127853,2
PATTERN_TXN_2450,AML_PATTERN_0285,TXN_04127855,3
PATTERN_TXN_2451,AML_PATTERN_0285,TXN_04127857,4
PATTERN_TXN_2452,AML_PATTERN_0285,TXN_04127858,5
PATTERN_TXN_2453,AML_PATTERN_0285,TXN_04127860,6
PATTERN_TXN_2454,AML_PATTERN_0285,TXN_04127862,7
PATTERN_TXN_2455,AML_PATTERN_0285,TXN_04127864,8
PATTERN_TXN_2456,AML_PATTERN_0285,TXN_04127865,9
PATTERN_TXN_2457,AML_PATTERN_0285,TXN_04127867,10
PATTERN_TXN_2458,AML_PATTERN_0285,TXN_04127868,11
PATTERN_TXN_2459,AML_PATTERN_0285,TXN_04127869,12
PATTERN_TXN_2460,AML_PATTERN_0285,TXN_04127870,13
PATTERN_TXN_2461,AML_PATTERN_0285,TXN_04127872,14
PATTERN_TXN_2462,AML_PATTERN_0285,TXN_04127873,15
PATTERN_TXN_2463,AML_PATTERN_0285,TXN_04127875,16
PATTERN_TXN_2464,AML_PATTERN_0286,TXN_04157031,1
PATTERN_TXN_2465,AML_PATTERN_0286,TXN_04157033,2
PATTERN_TXN_2466,AML_PATTERN_0287,TXN_04214941,1
PATTERN_TXN_2467,AML_PATTERN_0288,TXN_04214954,1
PATTERN_TXN_2468,AML_PATTERN_0288,TXN_04214956,2
PATTERN_TXN_2469,AML_PATTERN_0288,TXN_04214957,3
PATTERN_TXN_2470,AML_PATTERN_0288,TXN_04214959,4
PATTERN_TXN_2471,AML_PATTERN_0288,TXN_04214960,5
PATTERN_TXN_2472,AML_PATTERN_0288,TXN_04214962,6
PATTERN_TXN_2473,AML_PATTERN_0288,TXN_04214963,7
PATTERN_TXN_2474,AML_PATTERN_0288,TXN_04214965,8
PATTERN_TXN_2475,AML_PATTERN_0288,TXN_04214967,9
PATTERN_TXN_2476,AML_PATTERN_0288,TXN_04214970,10
PATTERN_TXN_2477,AML_PATTERN_0288,TXN_04214972,11
PATTERN_TXN_2478,AML_PATTERN_0288,TXN_04214973,12
PATTERN_TXN_2479,AML_PATTERN_0288,TXN_04214975,13
PATTERN_TXN_2480,AML_PATTERN_0288,TXN_04214977,14
PATTERN_TXN_2481,AML_PATTERN_0288,TXN_04214979,15
PATTERN_TXN_2482,AML_PATTERN_0288,TXN_04214980,16
PATTERN_TXN_2483,AML_PATTERN_0288,TXN_04214982,17
PATTERN_TXN_2484,AML_PATTERN_0288,TXN_04214983,18
PATTERN_TXN_2485,AML_PATTERN_0288,TXN_04214985,19
PATTERN_TXN_2486,AML_PATTERN_0288,TXN_04214987,20
PATTERN_TXN_2487,AML_PATTERN_0288,TXN_04214989,21
PATTERN_TXN_2488,AML_PATTERN_0288,TXN_04214990,22
PATTERN_TXN_2489,AML_PATTERN_0288,TXN_04214992,23
PATTERN_TXN_2490,AML_PATTERN_0288,TXN_04214993,24
PATTERN_TXN_2491,AML_PATTERN_0288,TXN_04214994,25
PATTERN_TXN_2492,AML_PATTERN_0288,TXN_04214996,26
PATTERN_TXN_2493,AML_PATTERN_0289,TXN_04214997,1
PATTERN_TXN_2494,AML_PATTERN_0289,TXN_04214998,2
PATTERN_TXN_2495,AML_PATTERN_0290,TXN_04242446,1
PATTERN_TXN_2496,AML_PATTERN_0290,TXN_04242449,2
PATTERN_TXN_2497,AML_PATTERN_0290,TXN_04242451,3
PATTERN_TXN_2498,AML_PATTERN_0290,TXN_04242454,4
PATTERN_TXN_2499,AML_PATTERN_0290,TXN_04242456,5
PATTERN_TXN_2500,AML_PATTERN_0290,TXN_04242459,6
PATTERN_TXN_2501,AML_PATTERN_0290,TXN_04242461,7
PATTERN_TXN_2502,AML_PATTERN_0290,TXN_04242462,8
PATTERN_TXN_2503,AML_PATTERN_0291,TXN_04269439,1
PATTERN_TXN_2504,AML_PATTERN_0291,TXN_04269440,2
PATTERN_TXN_2505,AML_PATTERN_0291,TXN_04269442,3
PATTERN_TXN_2506,AML_PATTERN_0291,TXN_04269444,4
PATTERN_TXN_2507,AML_PATTERN_0291,TXN_04269445,5
PATTERN_TXN_2508,AML_PATTERN_0292,TXN_04269447,1
PATTERN_TXN_2509,AML_PATTERN_0293,TXN_04269454,1
PATTERN_TXN_2510,AML_PATTERN_0293,TXN_04269455,2
PATTERN_TXN_2511,AML_PATTERN_0293,TXN_04269456,3
PATTERN_TXN_2512,AML_PATTERN_0293,TXN_04269457,4
PATTERN_TXN_2513,AML_PATTERN_0293,TXN_04269458,5
PATTERN_TXN_2514,AML_PATTERN_0293,TXN_04269459,6
PATTERN_TXN_2515,AML_PATTERN_0293,TXN_04269460,7
PATTERN_TXN_2516,AML_PATTERN_0293,TXN_04269461,8
PATTERN_TXN_2517,AML_PATTERN_0293,TXN_04269463,9
PATTERN_TXN_2518,AML_PATTERN_0293,TXN_04269464,10
PATTERN_TXN_2519,AML_PATTERN_0293,TXN_04269465,11
PATTERN_TXN_2520,AML_PATTERN_0294,TXN_04296458,1
PATTERN_TXN_2521,AML_PATTERN_0294,TXN_04296459,2
PATTERN_TXN_2522,AML_PATTERN_0294,TXN_04296460,3
PATTERN_TXN_2523,AML_PATTERN_0294,TXN_04296461,4
PATTERN_TXN_2524,AML_PATTERN_0295,TXN_04315612,1
PATTERN_TXN_2525,AML_PATTERN_0295,TXN_04315613,2
PATTERN_TXN_2526,AML_PATTERN_0295,TXN_04315615,3
PATTERN_TXN_2527,AML_PATTERN_0295,TXN_04315616,4
PATTERN_TXN_2528,AML_PATTERN_0295,TXN_04315617,5
PATTERN_TXN_2529,AML_PATTERN_0295,TXN_04315619,6
PATTERN_TXN_2530,AML_PATTERN_0295,TXN_04315620,7
PATTERN_TXN_2531,AML_PATTERN_0295,TXN_04315621,8
PATTERN_TXN_2532,AML_PATTERN_0295,TXN_04315622,9
PATTERN_TXN_2533,AML_PATTERN_0295,TXN_04315623,10
PATTERN_TXN_2534,AML_PATTERN_0296,TXN_04376196,1
PATTERN_TXN_2535,AML_PATTERN_0296,TXN_04376197,2
PATTERN_TXN_2536,AML_PATTERN_0296,TXN_04376198,3
PATTERN_TXN_2537,AML_PATTERN_0296,TXN_04376199,4
PATTERN_TXN_2538,AML_PATTERN_0296,TXN_04376201,5
PATTERN_TXN_2539,AML_PATTERN_0296,TXN_04376203,6
PATTERN_TXN_2540,AML_PATTERN_0296,TXN_04376204,7
PATTERN_TXN_2541,AML_PATTERN_0297,TXN_04389482,1
PATTERN_TXN_2542,AML_PATTERN_0297,TXN_04389483,2
PATTERN_TXN_2543,AML_PATTERN_0298,TXN_04389499,1
PATTERN_TXN_2544,AML_PATTERN_0298,TXN_04389501,2
PATTERN_TXN_2545,AML_PATTERN_0298,TXN_04389503,3
PATTERN_TXN_2546,AML_PATTERN_0298,TXN_04389505,4
PATTERN_TXN_2547,AML_PATTERN_0298,TXN_04389507,5
PATTERN_TXN_2548,AML_PATTERN_0298,TXN_04389509,6
PATTERN_TXN_2549,AML_PATTERN_0298,TXN_04389511,7
PATTERN_TXN_2550,AML_PATTERN_0298,TXN_04389513,8
PATTERN_TXN_2551,AML_PATTERN_0298,TXN_04389515,9
PATTERN_TXN_2552,AML_PATTERN_0298,TXN_04389517,10
PATTERN_TXN_2553,AML_PATTERN_0298,TXN_04389519,11
PATTERN_TXN_2554,AML_PATTERN_0299,TXN_04421676,1
PATTERN_TXN_2555,AML_PATTERN_0299,TXN_04421678,2
PATTERN_TXN_2556,AML_PATTERN_0299,TXN_04421679,3
PATTERN_TXN_2557,AML_PATTERN_0299,TXN_04421681,4
PATTERN_TXN_2558,AML_PATTERN_0299,TXN_04421683,5
PATTERN_TXN_2559,AML_PATTERN_0299,TXN_04421685,6
PATTERN_TXN_2560,AML_PATTERN_0300,TXN_04449047,1
PATTERN_TXN_2561,AML_PATTERN_0300,TXN_04449049,2
PATTERN_TXN_2562,AML_PATTERN_0300,TXN_04449051,3
PATTERN_TXN_2563,AML_PATTERN_0300,TXN_04449053,4
PATTERN_TXN_2564,AML_PATTERN_0300,TXN_04449055,5
PATTERN_TXN_2565,AML_PATTERN_0300,TXN_04449057,6
PATTERN_TXN_2566,AML_PATTERN_0300,TXN_04449059,7
PATTERN_TXN_2567,AML_PATTERN_0300,TXN_04449061,8
PATTERN_TXN_2568,AML_PATTERN_0300,TXN_04449063,9
PATTERN_TXN_2569,AML_PATTERN_0300,TXN_04449065,10
PATTERN_TXN_2570,AML_PATTERN_0300,TXN_04449067,11
PATTERN_TXN_2571,AML_PATTERN_0300,TXN_04449069,12
PATTERN_TXN_2572,AML_PATTERN_0300,TXN_04449071,13
PATTERN_TXN_2573,AML_PATTERN_0300,TXN_04449073,14
PATTERN_TXN_2574,AML_PATTERN_0300,TXN_04449075,15
PATTERN_TXN_2575,AML_PATTERN_0300,TXN_04449077,16
PATTERN_TXN_2576,AML_PATTERN_0300,TXN_04449079,17
PATTERN_TXN_2577,AML_PATTERN_0300,TXN_04449081,18
PATTERN_TXN_2578,AML_PATTERN_0300,TXN_04449083,19
PATTERN_TXN_2579,AML_PATTERN_0300,TXN_04449085,20
PATTERN_TXN_2580,AML_PATTERN_0300,TXN_04449087,21
PATTERN_TXN_2581,AML_PATTERN_0300,TXN_04449089,22
PATTERN_TXN_2582,AML_PATTERN_0301,TXN_04456269,1
PATTERN_TXN_2583,AML_PATTERN_0301,TXN_04456270,2
PATTERN_TXN_2584,AML_PATTERN_0302,TXN_04483533,1
PATTERN_TXN_2585,AML_PATTERN_0302,TXN_04483534,2
PATTERN_TXN_2586,AML_PATTERN_0302,TXN_04483536,3
PATTERN_TXN_2587,AML_PATTERN_0302,TXN_04483538,4
PATTERN_TXN_2588,AML_PATTERN_0302,TXN_04483540,5
PATTERN_TXN_2589,AML_PATTERN_0302,TXN_04483542,6
PATTERN_TXN_2590,AML_PATTERN_0302,TXN_04483544,7
PATTERN_TXN_2591,AML_PATTERN_0302,TXN_04483546,8
PATTERN_TXN_2592,AML_PATTERN_0302,TXN_04483547,9
PATTERN_TXN_2593,AML_PATTERN_0303,TXN_04483577,1
PATTERN_TXN_2594,AML_PATTERN_0304,TXN_04510167,1
PATTERN_TXN_2595,AML_PATTERN_0304,TXN_04510168,2
PATTERN_TXN_2596,AML_PATTERN_0304,TXN_04510169,3
PATTERN_TXN_2597,AML_PATTERN_0304,TXN_04510171,4
PATTERN_TXN_2598,AML_PATTERN_0304,TXN_04510173,5
PATTERN_TXN_2599,AML_PATTERN_0304,TXN_04510174,6
PATTERN_TXN_2600,AML_PATTERN_0304,TXN_04510175,7
PATTERN_TXN_2601,AML_PATTERN_0304,TXN_04510177,8
PATTERN_TXN_2602,AML_PATTERN_0304,TXN_04510179,9
PATTERN_TXN_2603,AML_PATTERN_0304,TXN_04510181,10
PATTERN_TXN_2604,AML_PATTERN_0304,TXN_04510182,11
PATTERN_TXN_2605,AML_PATTERN_0304,TXN_04510184,12
PATTERN_TXN_2606,AML_PATTERN_0304,TXN_04510186,13
PATTERN_TXN_2607,AML_PATTERN_0304,TXN_04510188,14
PATTERN_TXN_2608,AML_PATTERN_0304,TXN_04510190,15
PATTERN_TXN_2609,AML_PATTERN_0304,TXN_04510191,16
PATTERN_TXN_2610,AML_PATTERN_0304,TXN_04510193,17
PATTERN_TXN_2611,AML_PATTERN_0304,TXN_04510195,18
PATTERN_TXN_2612,AML_PATTERN_0304,TXN_04510197,19
PATTERN_TXN_2613,AML_PATTERN_0304,TXN_04510199,20
PATTERN_TXN_2614,AML_PATTERN_0304,TXN_04510201,21
PATTERN_TXN_2615,AML_PATTERN_0304,TXN_04510203,22
PATTERN_TXN_2616,AML_PATTERN_0304,TXN_04510205,23
PATTERN_TXN_2617,AML_PATTERN_0304,TXN_04510207,24
PATTERN_TXN_2618,AML_PATTERN_0304,TXN_04510208,25
PATTERN_TXN_2619,AML_PATTERN_0304,TXN_04510209,26
PATTERN_TXN_2620,AML_PATTERN_0304,TXN_04510211,27
PATTERN_TXN_2621,AML_PATTERN_0305,TXN_04529475,1
PATTERN_TXN_2622,AML_PATTERN_0305,TXN_04529476,2
PATTERN_TXN_2623,AML_PATTERN_0305,TXN_04529478,3
PATTERN_TXN_2624,AML_PATTERN_0305,TXN_04529479,4
PATTERN_TXN_2625,AML_PATTERN_0305,TXN_04529480,5
PATTERN_TXN_2626,AML_PATTERN_0305,TXN_04529481,6
PATTERN_TXN_2627,AML_PATTERN_0305,TXN_04529482,7
PATTERN_TXN_2628,AML_PATTERN_0305,TXN_04529483,8
PATTERN_TXN_2629,AML_PATTERN_0305,TXN_04529484,9
PATTERN_TXN_2630,AML_PATTERN_0305,TXN_04529485,10
PATTERN_TXN_2631,AML_PATTERN_0305,TXN_04529486,11
PATTERN_TXN_2632,AML_PATTERN_0305,TXN_04529487,12
PATTERN_TXN_2633,AML_PATTERN_0305,TXN_04529488,13
PATTERN_TXN_2634,AML_PATTERN_0306,TXN_04550033,1
PATTERN_TXN_2635,AML_PATTERN_0306,TXN_04550035,2
PATTERN_TXN_2636,AML_PATTERN_0306,TXN_04550036,3
PATTERN_TXN_2637,AML_PATTERN_0306,TXN_04550038,4
PATTERN_TXN_2638,AML_PATTERN_0306,TXN_04550040,5
PATTERN_TXN_2639,AML_PATTERN_0306,TXN_04550042,6
PATTERN_TXN_2640,AML_PATTERN_0306,TXN_04550043,7
PATTERN_TXN_2641,AML_PATTERN_0306,TXN_04550044,8
PATTERN_TXN_2642,AML_PATTERN_0306,TXN_04550045,9
PATTERN_TXN_2643,AML_PATTERN_0306,TXN_04550047,10
PATTERN_TXN_2644,AML_PATTERN_0306,TXN_04550048,11
PATTERN_TXN_2645,AML_PATTERN_0306,TXN_04550049,12
PATTERN_TXN_2646,AML_PATTERN_0306,TXN_04550051,13
PATTERN_TXN_2647,AML_PATTERN_0306,TXN_04550053,14
PATTERN_TXN_2648,AML_PATTERN_0306,TXN_04550054,15
PATTERN_TXN_2649,AML_PATTERN_0306,TXN_04550055,16
PATTERN_TXN_2650,AML_PATTERN_0306,TXN_04550057,17
PATTERN_TXN_2651,AML_PATTERN_0306,TXN_04550059,18
PATTERN_TXN_2652,AML_PATTERN_0306,TXN_04550061,19
PATTERN_TXN_2653,AML_PATTERN_0306,TXN_04550063,20
PATTERN_TXN_2654,AML_PATTERN_0306,TXN_04550065,21
PATTERN_TXN_2655,AML_PATTERN_0306,TXN_04550066,22
PATTERN_TXN_2656,AML_PATTERN_0306,TXN_04550068,23
PATTERN_TXN_2657,AML_PATTERN_0306,TXN_04550070,24
PATTERN_TXN_2658,AML_PATTERN_0306,TXN_04550072,25
PATTERN_TXN_2659,AML_PATTERN_0306,TXN_04550074,26
PATTERN_TXN_2660,AML_PATTERN_0307,TXN_04563188,1
PATTERN_TXN_2661,AML_PATTERN_0307,TXN_04563190,2
PATTERN_TXN_2662,AML_PATTERN_0307,TXN_04563192,3
PATTERN_TXN_2663,AML_PATTERN_0307,TXN_04563194,4
PATTERN_TXN_2664,AML_PATTERN_0307,TXN_04563196,5
PATTERN_TXN_2665,AML_PATTERN_0307,TXN_04563198,6
PATTERN_TXN_2666,AML_PATTERN_0307,TXN_04563200,7
PATTERN_TXN_2667,AML_PATTERN_0307,TXN_04563202,8
PATTERN_TXN_2668,AML_PATTERN_0307,TXN_04563204,9
PATTERN_TXN_2669,AML_PATTERN_0307,TXN_04563206,10
PATTERN_TXN_2670,AML_PATTERN_0307,TXN_04563208,11
PATTERN_TXN_2671,AML_PATTERN_0307,TXN_04563210,12
PATTERN_TXN_2672,AML_PATTERN_0307,TXN_04563212,13
PATTERN_TXN_2673,AML_PATTERN_0307,TXN_04563214,14
PATTERN_TXN_2674,AML_PATTERN_0307,TXN_04563216,15
PATTERN_TXN_2675,AML_PATTERN_0307,TXN_04563218,16
PATTERN_TXN_2676,AML_PATTERN_0308,TXN_04563451,1
PATTERN_TXN_2677,AML_PATTERN_0308,TXN_04563453,2
PATTERN_TXN_2678,AML_PATTERN_0308,TXN_04563454,3
PATTERN_TXN_2679,AML_PATTERN_0308,TXN_04563456,4
PATTERN_TXN_2680,AML_PATTERN_0308,TXN_04563458,5
PATTERN_TXN_2681,AML_PATTERN_0308,TXN_04563460,6
PATTERN_TXN_2682,AML_PATTERN_0308,TXN_04563462,7
PATTERN_TXN_2683,AML_PATTERN_0308,TXN_04563464,8
PATTERN_TXN_2684,AML_PATTERN_0309,TXN_04569283,1
PATTERN_TXN_2685,AML_PATTERN_0309,TXN_04569285,2
PATTERN_TXN_2686,AML_PATTERN_0309,TXN_04569287,3
PATTERN_TXN_2687,AML_PATTERN_0309,TXN_04569289,4
PATTERN_TXN_2688,AML_PATTERN_0309,TXN_04569291,5
PATTERN_TXN_2689,AML_PATTERN_0309,TXN_04569293,6
PATTERN_TXN_2690,AML_PATTERN_0309,TXN_04569295,7
PATTERN_TXN_2691,AML_PATTERN_0309,TXN_04569297,8
PATTERN_TXN_2692,AML_PATTERN_0309,TXN_04569299,9
PATTERN_TXN_2693,AML_PATTERN_0309,TXN_04569301,10
PATTERN_TXN_2694,AML_PATTERN_0309,TXN_04569303,11
PATTERN_TXN_2695,AML_PATTERN_0310,TXN_04616273,1
PATTERN_TXN_2696,AML_PATTERN_0311,TXN_04635774,1
PATTERN_TXN_2697,AML_PATTERN_0312,TXN_04656358,1
PATTERN_TXN_2698,AML_PATTERN_0313,TXN_04656371,1
PATTERN_TXN_2699,AML_PATTERN_0313,TXN_04656372,2
PATTERN_TXN_2700,AML_PATTERN_0313,TXN_04656373,3
PATTERN_TXN_2701,AML_PATTERN_0314,TXN_04683024,1
PATTERN_TXN_2702,AML_PATTERN_0314,TXN_04683026,2
PATTERN_TXN_2703,AML_PATTERN_0314,TXN_04683028,3
PATTERN_TXN_2704,AML_PATTERN_0314,TXN_04683030,4
PATTERN_TXN_2705,AML_PATTERN_0315,TXN_04696406,1
PATTERN_TXN_2706,AML_PATTERN_0316,TXN_04723743,1
PATTERN_TXN_2707,AML_PATTERN_0316,TXN_04723744,2
PATTERN_TXN_2708,AML_PATTERN_0316,TXN_04723746,3
PATTERN_TXN_2709,AML_PATTERN_0316,TXN_04723748,4
PATTERN_TXN_2710,AML_PATTERN_0316,TXN_04723750,5
PATTERN_TXN_2711,AML_PATTERN_0316,TXN_04723752,6
PATTERN_TXN_2712,AML_PATTERN_0316,TXN_04723754,7
PATTERN_TXN_2713,AML_PATTERN_0316,TXN_04723755,8
PATTERN_TXN_2714,AML_PATTERN_0316,TXN_04723757,9
PATTERN_TXN_2715,AML_PATTERN_0316,TXN_04723759,10
PATTERN_TXN_2716,AML_PATTERN_0316,TXN_04723760,11
PATTERN_TXN_2717,AML_PATTERN_0317,TXN_04723764,1
PATTERN_TXN_2718,AML_PATTERN_0317,TXN_04723765,2
PATTERN_TXN_2719,AML_PATTERN_0317,TXN_04723766,3
PATTERN_TXN_2720,AML_PATTERN_0317,TXN_04723767,4
PATTERN_TXN_2721,AML_PATTERN_0317,TXN_04723768,5
PATTERN_TXN_2722,AML_PATTERN_0317,TXN_04723769,6
PATTERN_TXN_2723,AML_PATTERN_0317,TXN_04723770,7
PATTERN_TXN_2724,AML_PATTERN_0317,TXN_04723771,8
PATTERN_TXN_2725,AML_PATTERN_0317,TXN_04723772,9
PATTERN_TXN_2726,AML_PATTERN_0317,TXN_04723774,10
PATTERN_TXN_2727,AML_PATTERN_0317,TXN_04723775,11
PATTERN_TXN_2728,AML_PATTERN_0317,TXN_04723776,12
PATTERN_TXN_2729,AML_PATTERN_0317,TXN_04723777,13
PATTERN_TXN_2730,AML_PATTERN_0317,TXN_04723778,14
PATTERN_TXN_2731,AML_PATTERN_0317,TXN_04723779,15
PATTERN_TXN_2732,AML_PATTERN_0317,TXN_04723780,16
PATTERN_TXN_2733,AML_PATTERN_0317,TXN_04723781,17
PATTERN_TXN_2734,AML_PATTERN_0317,TXN_04723782,18
PATTERN_TXN_2735,AML_PATTERN_0317,TXN_04723783,19
PATTERN_TXN_2736,AML_PATTERN_0317,TXN_04723784,20
PATTERN_TXN_2737,AML_PATTERN_0317,TXN_04723785,21
PATTERN_TXN_2738,AML_PATTERN_0317,TXN_04723787,22
PATTERN_TXN_2739,AML_PATTERN_0317,TXN_04723788,23
PATTERN_TXN_2740,AML_PATTERN_0317,TXN_04723789,24
PATTERN_TXN_2741,AML_PATTERN_0318,TXN_04737274,1
PATTERN_TXN_2742,AML_PATTERN_0319,TXN_04737276,1
PATTERN_TXN_2743,AML_PATTERN_0319,TXN_04737277,2
PATTERN_TXN_2744,AML_PATTERN_0319,TXN_04737279,3
PATTERN_TXN_2745,AML_PATTERN_0319,TXN_04737280,4
PATTERN_TXN_2746,AML_PATTERN_0319,TXN_04737281,5
PATTERN_TXN_2747,AML_PATTERN_0319,TXN_04737282,6
PATTERN_TXN_2748,AML_PATTERN_0319,TXN_04737284,7
PATTERN_TXN_2749,AML_PATTERN_0319,TXN_04737286,8
PATTERN_TXN_2750,AML_PATTERN_0320,TXN_04737295,1
PATTERN_TXN_2751,AML_PATTERN_0320,TXN_04737297,2
PATTERN_TXN_2752,AML_PATTERN_0320,TXN_04737299,3
PATTERN_TXN_2753,AML_PATTERN_0320,TXN_04737301,4
PATTERN_TXN_2754,AML_PATTERN_0320,TXN_04737303,5
PATTERN_TXN_2755,AML_PATTERN_0320,TXN_04737304,6
PATTERN_TXN_2756,AML_PATTERN_0320,TXN_04737306,7
PATTERN_TXN_2757,AML_PATTERN_0320,TXN_04737308,8
PATTERN_TXN_2758,AML_PATTERN_0320,TXN_04737310,9
PATTERN_TXN_2759,AML_PATTERN_0320,TXN_04737312,10
PATTERN_TXN_2760,AML_PATTERN_0320,TXN_04737314,11
PATTERN_TXN_2761,AML_PATTERN_0320,TXN_04737316,12
PATTERN_TXN_2762,AML_PATTERN_0320,TXN_04737318,13
PATTERN_TXN_2763,AML_PATTERN_0320,TXN_04737320,14
PATTERN_TXN_2764,AML_PATTERN_0320,TXN_04737322,15
PATTERN_TXN_2765,AML_PATTERN_0321,TXN_04750568,1
PATTERN_TXN_2766,AML_PATTERN_0321,TXN_04750570,2
PATTERN_TXN_2767,AML_PATTERN_0321,TXN_04750571,3
PATTERN_TXN_2768,AML_PATTERN_0321,TXN_04750572,4
PATTERN_TXN_2769,AML_PATTERN_0321,TXN_04750573,5
PATTERN_TXN_2770,AML_PATTERN_0321,TXN_04750575,6
PATTERN_TXN_2771,AML_PATTERN_0321,TXN_04750577,7
PATTERN_TXN_2772,AML_PATTERN_0321,TXN_04750579,8
PATTERN_TXN_2773,AML_PATTERN_0321,TXN_04750581,9
PATTERN_TXN_2774,AML_PATTERN_0321,TXN_04750583,10
PATTERN_TXN_2775,AML_PATTERN_0321,TXN_04750585,11
PATTERN_TXN_2776,AML_PATTERN_0321,TXN_04750586,12
PATTERN_TXN_2777,AML_PATTERN_0321,TXN_04750588,13
PATTERN_TXN_2778,AML_PATTERN_0321,TXN_04750590,14
PATTERN_TXN_2779,AML_PATTERN_0321,TXN_04750592,15
PATTERN_TXN_2780,AML_PATTERN_0321,TXN_04750594,16
PATTERN_TXN_2781,AML_PATTERN_0321,TXN_04750596,17
PATTERN_TXN_2782,AML_PATTERN_0321,TXN_04750597,18
PATTERN_TXN_2783,AML_PATTERN_0321,TXN_04750599,19
PATTERN_TXN_2784,AML_PATTERN_0321,TXN_04750601,20
PATTERN_TXN_2785,AML_PATTERN_0321,TXN_04750603,21
